Date,Product_ID,Product_Name,Category,Cost_Price,Selling_Price,Brand_Score,Inventory_Level,Sales,Days_to_Expire,Promotion_Flag,Discount_Percentage,Adjusted_Price,Weather,Holiday_Flag,Lead_Time_Days,Store_ID
2024-04-03,P0025,Product_25,Bakery,133.42,170.12,8.53,164,16,7,1,27.63,123.12,Rainy,0,4,S5
2024-04-03,P0026,Product_26,Beverages,145.09,184.36,9.28,190,23,1,0,0.0,184.36,Rainy,0,2,S4
2024-04-03,P0027,Product_27,Bakery,165.42,211.11,7.01,162,11,14,0,0.0,211.11,Rainy,0,5,S5
2024-04-03,P0028,Product_28,Dairy,65.39,93.87,7.32,56,5,13,0,0.0,93.87,Rainy,0,6,S5
2024-04-03,P0029,Product_29,Snacks,114.98,166.98,7.35,100,11,2,0,0.0,166.98,Rainy,0,2,S3
2024-04-03,P0030,Product_30,Dairy,166.6,187.62,9.14,172,14,6,0,0.0,187.62,Rainy,0,6,S4
2024-04-03,P0031,Product_31,Beverages,75.23,89.18,7.0,64,4,5,1,19.55,71.75,Rainy,0,4,S1
2024-04-03,P0032,Product_32,Beverages,179.11,230.36,9.09,161,12,8,1,29.09,163.35,Rainy,0,4,S2
2024-04-03,P0033,Product_33,Beverages,12.54,15.99,5.61,156,13,7,0,0.0,15.99,Rainy,0,2,S3
2024-04-03,P0034,Product_34,Snacks,125.82,169.02,5.18,140,11,13,1,23.7,128.96,Rainy,0,4,S1
2024-04-03,P0035,Product_35,Vegetables,46.11,57.57,9.05,151,16,12,0,0.0,57.57,Rainy,0,5,S3
2024-04-03,P0036,Product_36,Beverages,100.12,112.52,8.87,127,12,10,0,0.0,112.52,Rainy,0,2,S2
2024-04-03,P0037,Product_37,Dairy,164.56,229.97,5.5,177,20,7,0,0.0,229.97,Rainy,0,3,S2
2024-04-03,P0038,Product_38,Dairy,32.58,45.75,8.94,80,9,1,0,0.0,45.75,Rainy,0,2,S2
2024-04-03,P0039,Product_39,Beverages,54.14,80.64,7.95,86,9,14,0,0.0,80.64,Rainy,0,4,S3
2024-04-03,P0040,Product_40,Dairy,182.31,263.19,7.57,37,4,3,0,0.0,263.19,Rainy,0,3,S1
2024-04-03,P0041,Product_41,Bakery,111.83,142.31,6.5,142,16,12,0,0.0,142.31,Rainy,0,6,S2
2024-04-03,P0042,Product_42,Snacks,121.73,172.12,8.19,69,9,4,0,0.0,172.12,Rainy,0,4,S4
2024-04-03,P0043,Product_43,Snacks,140.68,172.7,5.05,142,9,12,1,26.3,127.28,Rainy,0,2,S5
2024-04-03,P0044,Product_44,Snacks,162.24,184.25,6.01,63,7,9,0,0.0,184.25,Rainy,0,2,S4
2024-04-03,P0045,Product_45,Snacks,48.71,61.76,6.03,90,1,9,1,19.06,49.99,Rainy,0,2,S1
2024-04-03,P0046,Product_46,Dairy,146.89,202.67,6.45,100,12,5,0,0.0,202.67,Rainy,0,6,S4
2024-04-03,P0047,Product_47,Vegetables,93.03,110.07,6.46,150,10,10,0,0.0,110.07,Rainy,0,5,S4
2024-04-03,P0048,Product_48,Snacks,85.28,98.34,8.02,103,12,3,0,0.0,98.34,Rainy,0,2,S4
2024-04-03,P0049,Product_49,Beverages,71.24,99.66,5.57,66,9,11,1,24.94,74.8,Rainy,0,6,S5
2024-04-03,P0050,Product_50,Bakery,58.98,68.71,5.11,143,11,13,1,14.25,58.92,Rainy,0,5,S1
2024-04-03,P0051,Product_51,Snacks,144.0,171.83,9.3,47,2,12,1,15.22,145.68,Rainy,0,5,S4
2024-04-03,P0052,Product_52,Bakery,173.03,203.5,5.93,172,13,14,0,0.0,203.5,Rainy,0,6,S3
2024-04-03,P0053,Product_53,Vegetables,63.64,72.15,9.49,65,10,8,0,0.0,72.15,Rainy,0,6,S3
2024-04-03,P0054,Product_54,Vegetables,125.83,188.74,8.11,42,5,11,0,0.0,188.74,Rainy,0,5,S2
2024-04-03,P0055,Product_55,Bakery,91.48,125.39,8.61,129,9,2,0,0.0,125.39,Rainy,0,4,S1
2024-04-03,P0056,Product_56,Dairy,107.61,130.12,8.68,146,9,3,0,0.0,130.12,Rainy,0,4,S1
2024-04-03,P0057,Product_57,Beverages,66.1,95.13,5.95,89,6,7,0,0.0,95.13,Rainy,0,2,S1
2024-04-03,P0058,Product_58,Beverages,64.47,91.7,6.71,92,13,13,0,0.0,91.7,Rainy,0,2,S4
2024-04-03,P0059,Product_59,Vegetables,122.85,178.07,5.14,138,14,4,0,0.0,178.07,Rainy,0,3,S3
2024-04-03,P0060,Product_60,Vegetables,61.17,79.32,6.85,84,9,1,0,0.0,79.32,Rainy,0,6,S3
2024-04-03,P0061,Product_61,Dairy,108.16,119.31,8.23,93,12,5,0,0.0,119.31,Rainy,0,6,S3
2024-04-03,P0062,Product_62,Snacks,147.05,185.28,5.35,34,1,4,0,0.0,185.28,Rainy,0,2,S2
2024-04-03,P0063,Product_63,Snacks,133.4,177.77,8.53,33,0,7,0,0.0,177.77,Rainy,0,6,S4
2024-04-03,P0064,Product_64,Vegetables,14.05,16.33,9.06,179,16,10,1,21.05,12.89,Rainy,0,5,S4
2024-04-03,P0065,Product_65,Vegetables,22.51,30.57,7.81,31,6,10,0,0.0,30.57,Rainy,0,2,S2
2024-04-03,P0066,Product_66,Dairy,176.97,236.5,9.43,144,14,8,0,0.0,236.5,Rainy,0,2,S4
2024-04-03,P0067,Product_67,Beverages,32.09,41.14,9.02,139,13,11,1,22.14,32.03,Rainy,0,2,S2
2024-04-03,P0068,Product_68,Snacks,73.93,81.33,6.93,132,12,12,0,0.0,81.33,Rainy,0,2,S5
2024-04-03,P0069,Product_69,Dairy,157.76,214.73,9.01,74,12,13,0,0.0,214.73,Rainy,0,2,S3
2024-04-03,P0070,Product_70,Beverages,81.86,120.31,5.58,115,13,14,0,0.0,120.31,Rainy,0,2,S3
2024-04-03,P0071,Product_71,Snacks,124.65,182.64,7.78,130,17,7,0,0.0,182.64,Rainy,0,3,S2
2024-04-03,P0072,Product_72,Vegetables,123.55,152.99,7.52,48,4,13,1,22.48,118.6,Rainy,0,6,S2
2024-04-03,P0073,Product_73,Vegetables,140.27,172.28,6.67,145,14,2,1,21.34,135.52,Rainy,0,5,S2
2024-04-03,P0074,Product_74,Vegetables,63.05,73.54,7.52,117,8,11,1,23.36,56.36,Rainy,0,2,S5
2024-04-03,P0075,Product_75,Beverages,51.31,74.88,7.04,162,17,5,0,0.0,74.88,Rainy,0,3,S2
2024-04-03,P0076,Product_76,Vegetables,123.51,148.88,6.37,48,4,12,0,0.0,148.88,Rainy,0,4,S4
2024-04-03,P0077,Product_77,Dairy,76.62,112.35,6.16,196,20,8,1,16.41,93.91,Rainy,0,3,S4
2024-04-03,P0078,Product_78,Beverages,166.04,195.75,6.76,39,3,4,0,0.0,195.75,Rainy,0,5,S4
2024-04-03,P0079,Product_79,Dairy,158.52,208.73,5.22,76,5,12,0,0.0,208.73,Rainy,0,4,S3
2024-04-03,P0080,Product_80,Vegetables,61.72,69.68,7.27,121,8,1,1,23.43,53.35,Rainy,0,6,S2
2024-04-03,P0081,Product_81,Snacks,174.77,200.64,7.17,147,14,4,0,0.0,200.64,Rainy,0,6,S4
2024-04-03,P0082,Product_82,Bakery,62.2,81.66,9.18,43,3,5,0,0.0,81.66,Rainy,0,5,S4
2024-04-03,P0083,Product_83,Vegetables,90.76,104.41,5.3,181,21,6,0,0.0,104.41,Rainy,0,3,S1
2024-04-03,P0084,Product_84,Snacks,193.65,269.57,5.22,36,1,3,0,0.0,269.57,Rainy,0,3,S3
2024-04-03,P0085,Product_85,Beverages,27.2,40.03,8.24,158,13,11,0,0.0,40.03,Rainy,0,2,S1
2024-04-03,P0086,Product_86,Dairy,171.93,189.99,7.11,118,12,1,0,0.0,189.99,Rainy,0,3,S5
2024-04-03,P0087,Product_87,Bakery,199.25,253.27,6.34,141,11,11,0,0.0,253.27,Rainy,0,3,S1
2024-04-03,P0088,Product_88,Bakery,72.32,94.75,9.0,160,15,8,1,10.57,84.73,Rainy,0,5,S1
2024-04-03,P0089,Product_89,Bakery,125.11,173.91,8.84,147,14,4,0,0.0,173.91,Rainy,0,2,S4
2024-04-03,P0090,Product_90,Beverages,39.62,47.23,6.03,125,8,6,1,9.88,42.56,Rainy,0,6,S2
2024-04-03,P0091,Product_91,Bakery,162.18,201.36,7.22,193,26,10,1,14.52,172.12,Rainy,0,5,S2
2024-04-03,P0092,Product_92,Dairy,162.91,194.76,7.54,49,5,1,1,19.46,156.86,Rainy,0,2,S1
2024-04-03,P0093,Product_93,Dairy,191.09,213.18,8.97,191,9,14,0,0.0,213.18,Rainy,0,3,S4
2024-04-03,P0094,Product_94,Snacks,27.28,38.48,5.27,43,2,5,1,26.99,28.09,Rainy,0,5,S5
2024-04-03,P0095,Product_95,Vegetables,147.88,188.77,5.85,128,13,3,0,0.0,188.77,Rainy,0,4,S5
2024-04-03,P0096,Product_96,Vegetables,163.63,242.8,8.76,52,6,10,0,0.0,242.8,Rainy,0,5,S1
2024-04-03,P0097,Product_97,Beverages,53.56,59.59,6.13,193,22,14,0,0.0,59.59,Rainy,0,6,S1
2024-04-03,P0098,Product_98,Snacks,97.22,144.45,6.85,79,5,2,0,0.0,144.45,Rainy,0,5,S3
2024-04-03,P0099,Product_99,Dairy,41.69,59.17,8.74,176,17,9,1,16.27,49.54,Rainy,0,6,S1
2024-04-03,P0100,Product_100,Snacks,24.78,35.56,5.8,134,15,8,0,0.0,35.56,Rainy,0,3,S4
2024-04-04,P0001,Product_1,Dairy,81.28,112.99,6.38,107,5,5,1,14.38,96.74,Sunny,0,4,S4
2024-04-04,P0002,Product_2,Vegetables,115.73,166.25,7.16,63,6,10,0,0.0,166.25,Sunny,0,2,S3
2024-04-04,P0003,Product_3,Beverages,197.95,289.02,5.93,130,20,5,1,17.3,239.02,Sunny,0,4,S5
2024-04-04,P0004,Product_4,Vegetables,179.66,251.81,6.29,42,5,5,0,0.0,251.81,Sunny,0,2,S4
2024-04-04,P0005,Product_5,Snacks,141.32,193.58,9.19,91,7,5,0,0.0,193.58,Sunny,0,3,S5
2024-04-04,P0006,Product_6,Snacks,100.18,118.22,5.02,135,13,9,1,12.81,103.08,Sunny,0,2,S5
2024-04-04,P0007,Product_7,Bakery,195.97,222.27,6.46,136,10,5,0,0.0,222.27,Sunny,0,5,S4
2024-04-04,P0008,Product_8,Snacks,42.86,47.27,8.25,135,7,10,0,0.0,47.27,Sunny,0,2,S2
2024-04-04,P0009,Product_9,Snacks,40.63,60.38,7.26,108,4,7,0,0.0,60.38,Sunny,0,4,S5
2024-04-04,P0010,Product_10,Bakery,46.49,51.74,5.92,174,16,1,1,24.86,38.88,Sunny,0,2,S3
2024-04-04,P0011,Product_11,Dairy,14.58,18.95,6.48,90,7,7,0,0.0,18.95,Sunny,0,3,S4
2024-04-04,P0012,Product_12,Dairy,20.12,24.06,7.28,188,21,6,0,0.0,24.06,Sunny,0,2,S3
2024-04-04,P0013,Product_13,Snacks,97.88,124.68,8.74,45,2,14,0,0.0,124.68,Sunny,0,6,S1
2024-04-04,P0014,Product_14,Dairy,145.83,204.86,8.14,175,19,10,0,0.0,204.86,Sunny,0,6,S5
2024-04-04,P0015,Product_15,Beverages,54.13,60.98,8.74,174,22,1,0,0.0,60.98,Sunny,0,6,S4
2024-04-04,P0016,Product_16,Dairy,172.47,195.1,6.71,98,7,4,0,0.0,195.1,Sunny,0,5,S3
2024-04-04,P0017,Product_17,Vegetables,143.21,185.11,7.59,196,19,14,1,15.37,156.66,Sunny,0,4,S1
2024-04-04,P0018,Product_18,Dairy,72.0,81.26,6.15,116,6,2,0,0.0,81.26,Sunny,0,6,S1
2024-04-04,P0019,Product_19,Bakery,18.43,25.63,6.32,95,10,3,0,0.0,25.63,Sunny,0,3,S3
2024-04-04,P0020,Product_20,Bakery,130.37,177.65,9.04,70,9,11,0,0.0,177.65,Sunny,0,3,S5
2024-04-04,P0021,Product_21,Snacks,39.65,43.74,7.12,141,11,12,0,0.0,43.74,Sunny,0,6,S1
2024-04-04,P0022,Product_22,Dairy,152.78,226.75,6.55,80,8,2,0,0.0,226.75,Sunny,0,2,S5
2024-04-04,P0023,Product_23,Beverages,79.42,101.53,6.94,73,2,10,1,17.05,84.22,Sunny,0,5,S5
2024-04-04,P0024,Product_24,Vegetables,128.92,179.67,6.92,71,8,2,0,0.0,179.67,Sunny,0,4,S4
2024-04-04,P0025,Product_25,Bakery,133.42,170.12,8.53,109,8,13,1,6.39,159.25,Sunny,0,4,S4
2024-04-04,P0026,Product_26,Beverages,145.09,184.36,9.28,92,7,8,1,19.1,149.15,Sunny,0,6,S4
2024-04-04,P0027,Product_27,Bakery,165.42,211.11,7.01,82,5,3,0,0.0,211.11,Sunny,0,6,S3
2024-04-04,P0028,Product_28,Dairy,65.39,93.87,7.32,118,20,10,1,5.66,88.56,Sunny,0,4,S3
2024-04-04,P0029,Product_29,Snacks,114.98,166.98,7.35,67,5,5,0,0.0,166.98,Sunny,0,5,S1
2024-04-04,P0030,Product_30,Dairy,166.6,187.62,9.14,57,12,6,0,0.0,187.62,Sunny,0,3,S2
2024-04-04,P0031,Product_31,Beverages,75.23,89.18,7.0,109,14,9,0,0.0,89.18,Sunny,0,2,S1
2024-04-04,P0032,Product_32,Beverages,179.11,230.36,9.09,117,12,11,1,12.22,202.21,Sunny,0,2,S5
2024-04-04,P0033,Product_33,Beverages,12.54,15.99,5.61,85,7,7,1,26.2,11.8,Sunny,0,2,S5
2024-04-04,P0034,Product_34,Snacks,125.82,169.02,5.18,53,5,14,0,0.0,169.02,Sunny,0,4,S5
2024-04-04,P0035,Product_35,Vegetables,46.11,57.57,9.05,96,10,14,1,5.62,54.33,Sunny,0,4,S2
2024-04-04,P0036,Product_36,Beverages,100.12,112.52,8.87,121,12,13,0,0.0,112.52,Sunny,0,5,S5
2024-04-04,P0037,Product_37,Dairy,164.56,229.97,5.5,115,7,2,1,27.48,166.77,Sunny,0,2,S5
2024-04-04,P0038,Product_38,Dairy,32.58,45.75,8.94,49,15,9,0,0.0,45.75,Sunny,0,2,S5
2024-04-04,P0039,Product_39,Beverages,54.14,80.64,7.95,182,22,6,1,22.9,62.17,Sunny,0,3,S5
2024-04-04,P0040,Product_40,Dairy,182.31,263.19,7.57,94,11,14,0,0.0,263.19,Sunny,0,2,S5
2024-04-04,P0041,Product_41,Bakery,111.83,142.31,6.5,147,24,9,0,0.0,142.31,Sunny,0,5,S4
2024-04-04,P0042,Product_42,Snacks,121.73,172.12,8.19,145,9,14,0,0.0,172.12,Sunny,0,4,S3
2024-04-04,P0043,Product_43,Snacks,140.68,172.7,5.05,124,14,5,0,0.0,172.7,Sunny,0,2,S3
2024-04-04,P0044,Product_44,Snacks,162.24,184.25,6.01,83,14,1,0,0.0,184.25,Sunny,0,6,S1
2024-04-04,P0045,Product_45,Snacks,48.71,61.76,6.03,154,8,9,0,0.0,61.76,Sunny,0,4,S1
2024-04-04,P0046,Product_46,Dairy,146.89,202.67,6.45,99,12,10,1,11.88,178.59,Sunny,0,4,S5
2024-04-04,P0047,Product_47,Vegetables,93.03,110.07,6.46,153,22,10,0,0.0,110.07,Sunny,0,6,S5
2024-04-04,P0048,Product_48,Snacks,85.28,98.34,8.02,138,13,13,0,0.0,98.34,Sunny,0,5,S1
2024-04-04,P0049,Product_49,Beverages,71.24,99.66,5.57,91,6,11,0,0.0,99.66,Sunny,0,2,S5
2024-04-04,P0050,Product_50,Bakery,58.98,68.71,5.11,73,10,9,1,8.27,63.03,Sunny,0,4,S3
2024-04-04,P0051,Product_51,Snacks,144.0,171.83,9.3,150,15,1,1,21.79,134.39,Sunny,0,6,S5
2024-04-04,P0052,Product_52,Bakery,173.03,203.5,5.93,104,9,10,0,0.0,203.5,Sunny,0,4,S1
2024-04-04,P0053,Product_53,Vegetables,63.64,72.15,9.49,183,22,3,0,0.0,72.15,Sunny,0,2,S3
2024-04-04,P0054,Product_54,Vegetables,125.83,188.74,8.11,106,9,14,0,0.0,188.74,Sunny,0,2,S5
2024-04-04,P0055,Product_55,Bakery,91.48,125.39,8.61,151,7,14,1,24.56,94.59,Sunny,0,4,S2
2024-04-04,P0056,Product_56,Dairy,107.61,130.12,8.68,30,2,14,0,0.0,130.12,Sunny,0,3,S1
2024-04-04,P0057,Product_57,Beverages,66.1,95.13,5.95,131,7,3,0,0.0,95.13,Sunny,0,6,S3
2024-04-04,P0058,Product_58,Beverages,64.47,91.7,6.71,43,5,13,0,0.0,91.7,Sunny,0,6,S2
2024-04-04,P0059,Product_59,Vegetables,122.85,178.07,5.14,147,17,4,1,27.75,128.66,Sunny,0,6,S2
2024-04-04,P0060,Product_60,Vegetables,61.17,79.32,6.85,113,9,1,0,0.0,79.32,Sunny,0,4,S5
2024-04-04,P0061,Product_61,Dairy,108.16,119.31,8.23,131,13,2,0,0.0,119.31,Sunny,0,3,S4
2024-04-04,P0062,Product_62,Snacks,147.05,185.28,5.35,72,8,11,1,20.89,146.58,Sunny,0,5,S5
2024-04-04,P0063,Product_63,Snacks,133.4,177.77,8.53,65,6,4,0,0.0,177.77,Sunny,0,6,S4
2024-04-04,P0064,Product_64,Vegetables,14.05,16.33,9.06,173,20,10,0,0.0,16.33,Sunny,0,3,S3
2024-04-04,P0065,Product_65,Vegetables,22.51,30.57,7.81,64,7,14,0,0.0,30.57,Sunny,0,4,S1
2024-04-04,P0066,Product_66,Dairy,176.97,236.5,9.43,110,15,8,1,23.19,181.66,Sunny,0,3,S5
2024-04-04,P0067,Product_67,Beverages,32.09,41.14,9.02,120,15,2,0,0.0,41.14,Sunny,0,5,S4
2024-04-04,P0068,Product_68,Snacks,73.93,81.33,6.93,179,17,7,1,13.49,70.36,Sunny,0,4,S2
2024-04-04,P0069,Product_69,Dairy,157.76,214.73,9.01,92,7,7,0,0.0,214.73,Sunny,0,5,S3
2024-04-04,P0070,Product_70,Beverages,81.86,120.31,5.58,97,11,2,0,0.0,120.31,Sunny,0,4,S4
2024-04-04,P0071,Product_71,Snacks,124.65,182.64,7.78,54,2,4,0,0.0,182.64,Sunny,0,3,S5
2024-04-04,P0072,Product_72,Vegetables,123.55,152.99,7.52,30,1,4,0,0.0,152.99,Sunny,0,4,S4
2024-04-04,P0073,Product_73,Vegetables,140.27,172.28,6.67,153,11,7,0,0.0,172.28,Sunny,0,4,S2
2024-04-04,P0074,Product_74,Vegetables,63.05,73.54,7.52,46,4,11,1,21.11,58.02,Sunny,0,5,S1
2024-04-04,P0075,Product_75,Beverages,51.31,74.88,7.04,168,15,9,1,12.54,65.49,Sunny,0,3,S2
2024-04-04,P0076,Product_76,Vegetables,123.51,148.88,6.37,114,9,6,1,12.39,130.43,Sunny,0,2,S5
2024-04-04,P0077,Product_77,Dairy,76.62,112.35,6.16,69,9,3,0,0.0,112.35,Sunny,0,5,S2
2024-04-04,P0078,Product_78,Beverages,166.04,195.75,6.76,183,21,3,0,0.0,195.75,Sunny,0,3,S2
2024-04-04,P0079,Product_79,Dairy,158.52,208.73,5.22,124,8,2,1,10.14,187.56,Sunny,0,3,S5
2024-04-04,P0080,Product_80,Vegetables,61.72,69.68,7.27,176,15,3,0,0.0,69.68,Sunny,0,5,S5
2024-04-04,P0081,Product_81,Snacks,174.77,200.64,7.17,190,16,8,0,0.0,200.64,Sunny,0,5,S2
2024-04-04,P0082,Product_82,Bakery,62.2,81.66,9.18,179,14,11,0,0.0,81.66,Sunny,0,5,S4
2024-04-04,P0083,Product_83,Vegetables,90.76,104.41,5.3,196,33,7,0,0.0,104.41,Sunny,0,6,S1
2024-04-04,P0084,Product_84,Snacks,193.65,269.57,5.22,192,21,14,0,0.0,269.57,Sunny,0,6,S3
2024-04-04,P0085,Product_85,Beverages,27.2,40.03,8.24,53,4,14,0,0.0,40.03,Sunny,0,4,S5
2024-04-04,P0086,Product_86,Dairy,171.93,189.99,7.11,93,10,14,0,0.0,189.99,Sunny,0,5,S3
2024-04-04,P0087,Product_87,Bakery,199.25,253.27,6.34,49,5,14,1,10.4,226.93,Sunny,0,4,S1
2024-04-04,P0088,Product_88,Bakery,72.32,94.75,9.0,144,13,6,0,0.0,94.75,Sunny,0,2,S5
2024-04-04,P0089,Product_89,Bakery,125.11,173.91,8.84,91,3,6,1,18.18,142.29,Sunny,0,3,S1
2024-04-04,P0090,Product_90,Beverages,39.62,47.23,6.03,100,12,4,1,14.53,40.37,Sunny,0,6,S4
2024-04-04,P0091,Product_91,Bakery,162.18,201.36,7.22,71,6,8,1,27.12,146.75,Sunny,0,2,S1
2024-04-04,P0092,Product_92,Dairy,162.91,194.76,7.54,142,15,14,1,11.4,172.56,Sunny,0,3,S1
2024-04-04,P0093,Product_93,Dairy,191.09,213.18,8.97,185,21,6,0,0.0,213.18,Sunny,0,3,S4
2024-04-04,P0094,Product_94,Snacks,27.28,38.48,5.27,70,10,3,0,0.0,38.48,Sunny,0,2,S2
2024-04-04,P0095,Product_95,Vegetables,147.88,188.77,5.85,59,9,11,0,0.0,188.77,Sunny,0,4,S2
2024-04-04,P0096,Product_96,Vegetables,163.63,242.8,8.76,112,13,7,0,0.0,242.8,Sunny,0,2,S4
2024-04-04,P0097,Product_97,Beverages,53.56,59.59,6.13,72,4,12,0,0.0,59.59,Sunny,0,5,S4
2024-04-04,P0098,Product_98,Snacks,97.22,144.45,6.85,39,4,12,0,0.0,144.45,Sunny,0,5,S1
2024-04-04,P0099,Product_99,Dairy,41.69,59.17,8.74,97,7,6,0,0.0,59.17,Sunny,0,3,S3
2024-04-04,P0100,Product_100,Snacks,24.78,35.56,5.8,47,2,4,1,22.03,27.73,Sunny,0,3,S4
2024-04-05,P0001,Product_1,Dairy,81.28,112.99,6.38,112,8,5,0,0.0,112.99,Sunny,0,2,S1
2024-04-05,P0002,Product_2,Vegetables,115.73,166.25,7.16,83,11,7,0,0.0,166.25,Sunny,0,3,S5
2024-04-05,P0003,Product_3,Beverages,197.95,289.02,5.93,114,10,2,0,0.0,289.02,Sunny,0,6,S1
2024-04-05,P0004,Product_4,Vegetables,179.66,251.81,6.29,92,7,10,1,9.28,228.44,Sunny,0,6,S5
2024-04-05,P0005,Product_5,Snacks,141.32,193.58,9.19,181,14,7,0,0.0,193.58,Sunny,0,2,S2
2024-04-05,P0006,Product_6,Snacks,100.18,118.22,5.02,165,15,4,1,5.69,111.49,Sunny,0,4,S5
2024-04-05,P0007,Product_7,Bakery,195.97,222.27,6.46,56,5,13,1,7.91,204.69,Sunny,0,4,S3
2024-04-05,P0008,Product_8,Snacks,42.86,47.27,8.25,143,18,1,1,28.09,33.99,Sunny,0,3,S1
2024-04-05,P0009,Product_9,Snacks,40.63,60.38,7.26,167,23,3,0,0.0,60.38,Sunny,0,2,S2
2024-04-05,P0010,Product_10,Bakery,46.49,51.74,5.92,183,13,4,1,17.38,42.75,Sunny,0,5,S3
2024-04-05,P0011,Product_11,Dairy,14.58,18.95,6.48,196,15,12,1,17.29,15.67,Sunny,0,2,S3
2024-04-05,P0012,Product_12,Dairy,20.12,24.06,7.28,106,10,14,0,0.0,24.06,Sunny,0,3,S5
2024-04-05,P0013,Product_13,Snacks,97.88,124.68,8.74,102,9,9,0,0.0,124.68,Sunny,0,6,S5
2024-04-05,P0014,Product_14,Dairy,145.83,204.86,8.14,111,16,12,0,0.0,204.86,Sunny,0,4,S1
2024-04-05,P0015,Product_15,Beverages,54.13,60.98,8.74,122,10,2,0,0.0,60.98,Sunny,0,6,S2
2024-04-05,P0016,Product_16,Dairy,172.47,195.1,6.71,182,23,10,1,24.58,147.14,Sunny,0,3,S5
2024-04-05,P0017,Product_17,Vegetables,143.21,185.11,7.59,109,11,5,0,0.0,185.11,Sunny,0,3,S5
2024-04-05,P0018,Product_18,Dairy,72.0,81.26,6.15,37,5,5,0,0.0,81.26,Sunny,0,3,S5
2024-04-05,P0019,Product_19,Bakery,18.43,25.63,6.32,192,25,1,1,23.18,19.69,Sunny,0,6,S1
2024-04-05,P0020,Product_20,Bakery,130.37,177.65,9.04,32,1,4,0,0.0,177.65,Sunny,0,4,S3
2024-04-05,P0021,Product_21,Snacks,39.65,43.74,7.12,120,10,14,0,0.0,43.74,Sunny,0,6,S3
2024-04-05,P0022,Product_22,Dairy,152.78,226.75,6.55,85,5,11,1,19.77,181.92,Sunny,0,6,S1
2024-04-05,P0023,Product_23,Beverages,79.42,101.53,6.94,66,5,8,0,0.0,101.53,Sunny,0,6,S4
2024-04-05,P0024,Product_24,Vegetables,128.92,179.67,6.92,103,11,6,0,0.0,179.67,Sunny,0,6,S3
2024-04-05,P0025,Product_25,Bakery,133.42,170.12,8.53,170,25,6,0,0.0,170.12,Sunny,0,5,S1
2024-04-05,P0026,Product_26,Beverages,145.09,184.36,9.28,180,23,14,0,0.0,184.36,Sunny,0,4,S5
2024-04-05,P0027,Product_27,Bakery,165.42,211.11,7.01,117,15,2,0,0.0,211.11,Sunny,0,4,S5
2024-04-05,P0028,Product_28,Dairy,65.39,93.87,7.32,170,10,8,0,0.0,93.87,Sunny,0,3,S1
2024-04-05,P0029,Product_29,Snacks,114.98,166.98,7.35,168,14,8,0,0.0,166.98,Sunny,0,5,S4
2024-04-05,P0030,Product_30,Dairy,166.6,187.62,9.14,164,18,6,0,0.0,187.62,Sunny,0,3,S5
2024-04-05,P0031,Product_31,Beverages,75.23,89.18,7.0,37,1,4,0,0.0,89.18,Sunny,0,5,S5
2024-04-05,P0032,Product_32,Beverages,179.11,230.36,9.09,191,20,2,1,19.23,186.06,Sunny,0,3,S5
2024-04-05,P0033,Product_33,Beverages,12.54,15.99,5.61,170,18,2,0,0.0,15.99,Sunny,0,4,S1
2024-04-05,P0034,Product_34,Snacks,125.82,169.02,5.18,43,4,8,1,27.78,122.07,Sunny,0,6,S1
2024-04-05,P0035,Product_35,Vegetables,46.11,57.57,9.05,102,7,12,0,0.0,57.57,Sunny,0,6,S2
2024-04-05,P0036,Product_36,Beverages,100.12,112.52,8.87,132,19,5,0,0.0,112.52,Sunny,0,2,S2
2024-04-05,P0037,Product_37,Dairy,164.56,229.97,5.5,186,13,12,0,0.0,229.97,Sunny,0,2,S1
2024-04-05,P0038,Product_38,Dairy,32.58,45.75,8.94,61,11,14,0,0.0,45.75,Sunny,0,5,S2
2024-04-05,P0039,Product_39,Beverages,54.14,80.64,7.95,131,11,13,0,0.0,80.64,Sunny,0,2,S2
2024-04-05,P0040,Product_40,Dairy,182.31,263.19,7.57,174,15,10,0,0.0,263.19,Sunny,0,2,S1
2024-04-05,P0041,Product_41,Bakery,111.83,142.31,6.5,196,16,2,0,0.0,142.31,Sunny,0,3,S4
2024-04-05,P0042,Product_42,Snacks,121.73,172.12,8.19,34,3,4,0,0.0,172.12,Sunny,0,4,S2
2024-04-05,P0043,Product_43,Snacks,140.68,172.7,5.05,79,11,8,0,0.0,172.7,Sunny,0,5,S5
2024-04-05,P0044,Product_44,Snacks,162.24,184.25,6.01,81,13,1,1,11.59,162.9,Sunny,0,6,S5
2024-04-05,P0045,Product_45,Snacks,48.71,61.76,6.03,187,20,2,1,27.13,45.0,Sunny,0,3,S5
2024-04-05,P0046,Product_46,Dairy,146.89,202.67,6.45,104,13,14,0,0.0,202.67,Sunny,0,6,S5
2024-04-05,P0047,Product_47,Vegetables,93.03,110.07,6.46,57,6,11,1,16.93,91.44,Sunny,0,5,S3
2024-04-05,P0048,Product_48,Snacks,85.28,98.34,8.02,145,15,2,0,0.0,98.34,Sunny,0,5,S1
2024-04-05,P0049,Product_49,Beverages,71.24,99.66,5.57,184,14,3,1,28.83,70.93,Sunny,0,6,S3
2024-04-05,P0050,Product_50,Bakery,58.98,68.71,5.11,69,11,12,1,21.97,53.61,Sunny,0,3,S2
